,Object,RA (degrees),DEC (degrees),RA (hms_h),RA (hms_m),RA (hms_s),DEC (hms_h),DEC (hms_m),DEC (hms_s),RA (dms_d),RA (dms_m),RA (dms_s),DEC (dms_d),DEC (dms_m),DEC (dms_s)
153,NGC2153,89.46654167,-66.400575,5.0,57.0,51.97000080000464,-4.0,-25.0,-36.1380000000036,89.0,27.0,59.550011999992876,-66.0,-24.0,-2.070000000012442
154,NGC2154,89.40833333,-67.26166667,5.0,57.0,37.9999992000063,-4.0,-29.0,-2.8000008000026355,89.0,24.0,29.999988000017765,-67.0,-15.0,-42.000011999988374
155,NGC2155,89.633625,-65.47739444,5.0,58.0,32.07000000000349,-4.0,-21.0,-54.574665600002845,89.0,38.0,1.049999999981992,-65.0,-28.0,-38.61998399999152
156,NGC2156,89.4375,-68.46,5.0,57.0,45.00000000000426,-4.0,-33.0,-50.400000000000205,89.0,26.0,15.0,-68.0,-27.0,-35.99999999997749
157,NGC2157,89.397625,-69.19685278,5.0,57.0,35.430000000006316,-4.0,-36.0,-47.244667200003505,89.0,23.0,51.45000000001801,-69.0,-11.0,-48.67000800000142
158,NGC2158,91.85416667,24.09666667,6.0,7.0,25.000000800002482,1.0,36.0,23.200000800001135,91.0,51.0,15.000011999992466,24.0,5.0,48.00001200000423
159,NGC2159,89.4875,-68.62333333,5.0,57.0,57.000000000003155,-4.0,-34.0,-29.59999920000115,89.0,29.0,14.999999999989768,-68.0,-37.0,-23.999987999978885
160,NGC2160,89.55429167,-68.28987778,5.0,58.0,13.030000800003734,-4.0,-33.0,-9.57066720000114,89.0,33.0,15.450011999992057,-68.0,-17.0,-23.560007999991512
161,NGC2161,88.92916667,-74.35388889,5.0,55.0,43.00000080000444,-4.0,-57.0,-24.933333600000935,88.0,55.0,45.0000120000027,-74.0,-21.0,-14.000003999975661
162,NGC2162,90.12916667,-63.72166667,6.0,0.0,31.000000800004912,-4.0,-14.0,-53.20000080000348,90.0,7.0,45.00001200001293,-63.0,-43.0,-18.000011999991443
163,NGC2163,91.95625,18.6575,6.0,7.0,49.50000000000465,1.0,14.0,37.80000000000079,91.0,57.0,22.499999999989768,18.0,39.0,26.999999999995907
164,NGC2164,89.73291667,-68.51613611,5.0,58.0,55.900000800003795,-4.0,-34.0,-3.872666400002913,89.0,43.0,58.50001199998019,-68.0,-30.0,-58.08999600001812
165,NGC2165,92.76666,51.67667,6.0,11.0,3.998400000003386,3.0,26.0,42.40080000000269,92.0,45.0,59.976000000006024,51.0,40.0,36.01200000000517
166,NGC2166,89.889625,-67.94193333,5.0,59.0,33.51000000000312,-4.0,-31.0,-46.06399920000413,89.0,53.0,22.64999999998281,-67.0,-56.0,-30.959987999991654
167,NGC2167,91.744,-6.202639,6.0,6.0,58.56000000000506,-0.0,-24.0,-48.63336000000011,91.0,44.0,38.39999999999918,-6.0,-12.0,-9.50039999999845
168,NGC2168,92.225,24.33333333,6.0,8.0,54.00000000000354,1.0,37.0,19.99999920000093,92.0,13.0,29.999999999979536,24.0,19.0,59.999987999994744
169,NGC2169,92.1,13.99,6.0,8.0,24.000000000002046,0.0,55.0,57.600000000000904,92.0,5.0,59.999999999979536,13.0,59.0,24.000000000000767
170,NGC2170,91.95,-6.385,6.0,7.0,48.00000000000601,-0.0,-25.0,-32.400000000000375,91.0,57.0,1.0231815394945443e-11,-6.0,-23.0,-5.999999999999233
171,NGC2171,89.60755,-70.65445556,5.0,58.0,25.81200000000507,-4.0,-42.0,-37.06933440000398,89.0,36.0,27.180000000012114,-70.0,-39.0,-16.040016000008563
172,NGC2172,90.02554167,-68.63649722,6.0,0.0,6.130000800004254,-4.0,-34.0,-32.759332800001886,90.0,1.0,31.95001199998387,-68.0,-38.0,-11.389991999983522
173,NGC2173,89.49166667,-72.97833333,5.0,57.0,58.00000080000359,-4.0,-51.0,-54.79999920000296,89.0,29.0,30.000012000002698,-72.0,-58.0,-41.99998799999321
174,NGC2174,92.425,20.5,6.0,9.0,42.00000000000465,1.0,22.0,8.526512829121202e-13,92.0,25.0,29.999999999989768,20.0,30.0,0.0
175,NGC2175,92.4125,20.48666667,6.0,9.0,39.00000000000418,1.0,21.0,56.8000008000017,92.0,24.0,44.999999999979536,20.0,29.0,12.00001200000628
176,NGC2176,90.33354167,-66.85423333,6.0,1.0,20.050000800005705,-4.0,-27.0,-25.015999200004586,90.0,20.0,0.7500120000088373,-66.0,-51.0,-15.239987999998448
177,NGC2177,90.31541667,-67.73377222,6.0,1.0,15.700000800005185,-4.0,-30.0,-56.105332800004604,90.0,18.0,55.50001200001702,-67.0,-44.0,-1.5799920000210932
178,NGC2178,90.69815,-63.76361667,6.0,2.0,47.55600000000257,-4.0,-15.0,-3.2680008000038896,90.0,41.0,53.33999999999378,-63.0,-45.0,-49.0200119999912
179,NGC2179,92.0091875,-21.74666667,6.0,8.0,2.205000000004347,-1.0,-26.0,-59.20000080000101,92.0,0.0,33.074999999985266,-21.0,-44.0,-48.00001199999912
180,NGC2180,92.45,4.80666667,6.0,9.0,48.000000000005585,0.0,19.0,13.600000800000487,92.0,27.0,1.0231815394945443e-11,4.0,48.0,24.000012000000908
181,NGC2181,90.67916667,-65.265,6.0,2.0,43.000000800003164,-4.0,-21.0,-3.6000000000031207,90.0,40.0,45.0000120000027,-65.0,-15.0,-54.000000000002046
182,NGC2182,92.375163,-6.32782615,6.0,9.0,30.039120000003763,-0.0,-25.0,-18.678276000000196,92.0,22.0,30.586800000002086,-6.0,-19.0,-40.17413999999974
183,NGC2183,92.70916667,-6.20027778,6.0,10.0,50.20000080000386,-0.0,-24.0,-48.06666720000052,92.0,42.0,33.00001200000679,-6.0,-12.0,-1.0000080000014577
184,NGC2184,92.8,-3.43333333,6.0,11.0,12.000000000002728,-0.0,-13.0,-43.9999992000001,92.0,47.0,59.99999999998977,-3.0,-25.0,-59.99998799999986
185,NGC2185,92.5,-6.2,6.0,10.0,4.263256414560601e-12,-0.0,-24.0,-48.00000000000047,92.0,30.0,0.0,-6.0,-12.0,-6.394884621840902e-13
186,NGC2186,93.02916667,5.45833333,6.0,12.0,7.0000008000018,0.0,21.0,49.99999920000029,93.0,1.0,45.000011999982235,5.0,27.0,29.99998800000114
187,NGC2187,90.95083333,-69.58305556,6.0,3.0,48.19999920000171,-4.0,-38.0,-19.93333440000427,90.0,57.0,2.999987999980931,-69.0,-34.0,-59.000016000019286
188,NGC2188,92.53971,-34.10619,6.0,10.0,9.53040000000307,-2.0,-16.0,-25.485600000001654,92.0,32.0,22.955999999998085,-34.0,-6.0,-22.28399999999283
189,NGC2189,93.03,1.055,6.0,12.0,7.200000000003044,0.0,4.0,13.200000000000038,93.0,1.0,48.00000000000409,1.0,3.0,17.999999999999776
190,NGC2190,90.25833333,-74.72666667,6.0,1.0,1.9999992000032307,-4.0,-58.0,-54.40000080000175,90.0,15.0,29.999987999997302,-74.0,-43.0,-36.00001200000065
191,NGC2191,92.09949583,-52.512275,6.0,8.0,23.878999200001587,-3.0,-30.0,-2.9460000000025133,92.0,5.0,58.18498799998224,-52.0,-30.0,-44.19000000000892
192,NGC2192,93.82,39.868,6.0,15.0,16.800000000001347,2.0,39.0,28.320000000003063,93.0,49.0,11.999999999975444,39.0,52.0,4.8000000000075715
193,NGC2193,91.57083333,-65.09833333,6.0,6.0,16.99999920000451,-4.0,-20.0,-23.599999200003197,91.0,34.0,14.999987999997302,-65.0,-5.0,-53.99998800000958
194,NGC2194,93.442,12.818,6.0,13.0,46.080000000001746,0.0,51.0,16.320000000000334,93.0,26.0,31.199999999975034,12.0,49.0,4.799999999998619
195,NGC2195,93.6,17.65,6.0,14.0,24.000000000003965,1.0,10.0,36.0000000000003,93.0,35.0,59.999999999979536,17.0,38.0,59.999999999994884
196,NGC2196,93.0401375,-21.80590833,6.0,12.0,9.633000000005794,-1.0,-27.0,-13.417999200001347,93.0,2.0,24.495000000000573,-21.0,-48.0,-21.26998800000422
197,NGC2197,91.52916667,-67.09833333,6.0,6.0,7.000000800003079,-4.0,-28.0,-23.59999920000469,91.0,31.0,45.000011999982235,-67.0,-5.0,-53.99998800000958
198,NGC2198,93.478784,0.994675,6.0,13.0,54.908160000004074,0.0,3.0,58.72200000000002,93.0,28.0,43.62240000001634,0.0,59.0,40.8299999999997
199,NGC2199,91.18717917,-73.39985833,6.0,4.0,44.92300080000135,-4.0,-53.0,-35.96599920000443,91.0,11.0,13.84501199997544,-73.0,-23.0,-59.48998800000254
200,NGC2200,93.32334217,-43.66312482,6.0,13.0,17.60212080000663,-2.0,-54.0,-39.1499568000026,93.0,19.0,24.031812000013133,-43.0,-39.0,-47.24935200000061
201,NGC2201,93.38168383,-43.70471506,6.0,13.0,31.604119200004703,-2.0,-54.0,-49.13161440000209,93.0,22.0,54.061788000000206,-43.0,-42.0,-16.97421599999302
202,NGC2202,94.225,6.0,6.0,16.0,54.00000000000183,0.0,24.0,2.1316282072803006e-13,94.0,13.0,29.999999999979536,6.0,0.0,0.0
203,NGC2203,91.175,-75.43833333,6.0,4.0,42.000000000002515,-5.0,-1.0,-45.19999920000487,91.0,10.0,29.999999999989768,-75.0,-26.0,-17.999988000021858
204,NGC2204,93.8875,-18.665,6.0,15.0,33.00000000000516,-1.0,-14.0,-39.60000000000065,93.0,53.0,15.000000000010232,-18.0,-39.0,-53.99999999999693
205,NGC2205,92.63634583,-62.53844444,6.0,10.0,32.722999200003144,-4.0,-10.0,-9.22666560000387,92.0,38.0,10.844987999986415,-62.0,-32.0,-18.39998399999729
206,NGC2206,93.99929998,-26.76552598,6.0,15.0,59.831995200004684,-1.0,-47.0,-3.7262352000011845,93.0,59.0,57.479928000012706,-26.0,-45.0,-55.89352799999858
207,NGC2207,94.09205417,-21.37272222,6.0,16.0,22.0930008000051,-1.0,-25.0,-29.453332800001277,94.0,5.0,31.395011999990174,-21.0,-22.0,-21.799991999999975
208,NGC2208,95.644325,51.9096,6.0,22.0,34.63800000000241,3.0,27.0,38.304000000002176,95.0,38.0,39.569999999981746,51.0,54.0,34.55999999999108
209,NGC2209,92.14166667,-73.84166667,6.0,8.0,34.00000080000687,-4.0,-55.0,-22.000000800001374,92.0,8.0,30.000012000023162,-73.0,-50.0,-30.000011999982235
210,NGC2210,92.8804,-69.1214,6.0,11.0,31.29600000000444,-4.0,-36.0,-29.13600000000116,92.0,52.0,49.43999999998027,-69.0,-7.0,-17.039999999979045
211,NGC2211,94.62646667,-18.53721111,6.0,18.0,30.352000800003225,-1.0,-14.0,-8.930666400001144,94.0,37.0,35.280011999997214,-18.0,-32.0,-13.959996000004367
212,NGC2212,94.64901667,-18.51943056,6.0,18.0,35.76400080000191,-1.0,-14.0,-4.663334400000423,94.0,38.0,56.46001199998068,-18.0,-31.0,-9.950015999999948
213,NGC2213,92.675,-71.52888611,6.0,10.0,42.000000000004434,-4.0,-46.0,-6.932666400003029,92.0,40.0,29.999999999989768,-71.0,-31.0,-43.98999600000707
214,NGC2214,93.2375,-68.26,6.0,12.0,57.000000000003155,-4.0,-33.0,-2.400000000005491,93.0,14.0,14.999999999989768,-68.0,-15.0,-36.00000000001842
215,NGC2215,95.20416667,-7.28333333,6.0,20.0,49.00000080000666,-0.0,-29.0,-7.9999992000001185,95.0,12.0,15.000012000023162,-7.0,-16.0,-59.99998799999858
216,NGC2216,95.37804354,-22.08749245,6.0,21.0,30.730449600003027,-1.0,-28.0,-20.998188000000866,95.0,22.0,40.95674399997506,-22.0,-5.0,-14.972819999997
217,NGC2217,95.41562955,-27.23379343,6.0,21.0,39.75109200000496,-1.0,-48.0,-56.110423200000525,95.0,24.0,56.266380000020035,-27.0,-14.0,-1.6563479999950914
218,NGC2218,96.172862,19.341298,6.0,24.0,41.48688000000455,1.0,17.0,21.911520000000237,96.0,10.0,22.30319999998187,19.0,20.0,28.67279999999397
219,NGC2219,95.933,-4.695,6.0,23.0,43.92000000000465,-0.0,-18.0,-46.80000000000028,95.0,55.0,58.800000000024966,-4.0,-41.0,-42.00000000000102
220,NGC2220,95.14584,-44.67833,6.0,20.0,35.001600000005695,-2.0,-58.0,-42.79920000000189,95.0,8.0,45.02400000002467,-44.0,-40.0,-41.98800000000915
221,NGC2221,95.06549167,-57.578425,6.0,20.0,15.71800080000365,-3.0,-50.0,-18.822000000003243,95.0,3.0,55.770012000000406,-57.0,-34.0,-42.33000000001027
222,NGC2222,95.07115,-57.53453333,6.0,20.0,17.07600000000369,-3.0,-50.0,-8.287999200003497,95.0,4.0,16.14000000001056,-57.0,-32.0,-4.319988000007697
223,NGC2223,96.14952083,-22.83825,6.0,24.0,35.88499920000409,-1.0,-31.0,-21.180000000000945,96.0,8.0,58.274988000000576,-22.0,-50.0,-17.699999999994986
224,NGC2224,96.88333333,12.65555556,6.0,27.0,31.999999200005576,0.0,50.0,37.33333440000081,96.0,52.0,59.9999879999973,12.0,39.0,20.000015999999334
225,NGC2225,96.655,-9.64,6.0,26.0,37.20000000000475,-0.0,-38.0,-33.60000000000056,96.0,39.0,18.000000000004093,-9.0,-38.0,-24.000000000002046
226,NGC2226,96.656579,-9.642766,6.0,26.0,37.57896000000272,-0.0,-38.0,-34.263840000000414,96.0,39.0,23.684399999976904,-9.0,-38.0,-33.957599999999815
227,NGC2227,96.49155417,-22.00483611,6.0,25.0,57.973000800004826,-1.0,-28.0,-1.1606664000007072,96.0,29.0,29.595012000002043,-22.0,-0.0,-17.409995999997818
228,NGC2228,95.31487917,-64.45887778,6.0,21.0,15.571000800003674,-4.0,-17.0,-50.130667200001895,95.0,18.0,53.56501199999116,-64.0,-27.0,-31.960007999980462
229,NGC2229,95.34864875,-64.95664852,6.0,21.0,23.675700000002706,-4.0,-19.0,-49.595644800002106,95.0,20.0,55.13549999998304,-64.0,-57.0,-23.934672000006003
230,NGC2230,95.3649375,-64.99280556,6.0,21.0,27.585000000003177,-4.0,-19.0,-58.2733344000021,95.0,21.0,53.7749999999869,-64.0,-59.0,-34.10001599997713
231,NGC2231,95.17970417,-67.5186,6.0,20.0,43.12900080000297,-4.0,-30.0,-4.464000000003665,95.0,10.0,46.935011999977405,-67.0,-31.0,-6.960000000023001
232,NGC2232,96.8125,-4.75833333,6.0,27.0,15.000000000002984,-0.0,-19.0,-1.9999992000002464,96.0,48.0,45.0,-4.0,-45.0,-29.999988000000712
233,NGC2233,95.41707628,-65.03330494,6.0,21.0,40.098307200004655,-4.0,-20.0,-7.993185600002306,95.0,25.0,1.4746080000122674,-65.0,-1.0,-59.89778399997704
234,NGC2234,97.335,16.759,6.0,29.0,20.400000000002763,1.0,7.0,2.160000000000668,97.0,20.0,5.99999999997749,16.0,45.0,32.40000000000123
235,NGC2235,95.59192083,-64.93402778,6.0,22.0,22.060999200006677,-4.0,-19.0,-44.166667200002365,95.0,35.0,30.914988000023413,-64.0,-56.0,-2.5000079999779246
236,NGC2236,97.418,6.817,6.0,29.0,40.320000000005365,0.0,27.0,16.080000000000254,97.0,25.0,4.800000000022919,6.0,49.0,1.200000000000614
237,NGC2237,97.65041667,4.98072222,6.0,30.0,36.10000080000475,0.0,19.0,55.37333280000013,97.0,39.0,1.5000119999945127,4.0,58.0,50.59999199999851
238,NGC2238,97.625,5.05,6.0,30.0,30.00000000000469,0.0,20.0,12.00000000000017,97.0,37.0,30.0,5.0,2.0,59.99999999999936
239,NGC2239,97.97916667,4.94166667,6.0,31.0,55.00000080000525,0.0,19.0,46.00000080000022,97.0,58.0,45.000011999992466,4.0,56.0,30.00001200000014
240,NGC2240,98.29166667,35.25,6.0,33.0,10.000000800004187,2.0,21.0,1.9184653865522705e-12,98.0,17.0,30.000011999992466,35.0,15.0,0.0
241,NGC2241,95.72083333,-68.925,6.0,22.0,52.99999920000673,-4.0,-35.0,-42.0000000000023,95.0,43.0,14.999988000017765,-68.0,-55.0,-29.999999999989768
242,NGC2242,98.53066667,44.77724722,6.0,34.0,7.3600008000056505,2.0,59.0,6.539332800002455,98.0,31.0,50.40001200000802,44.0,46.0,38.08999199999846
243,NGC2243,97.39166667,-31.28333333,6.0,29.0,34.000000800005594,-2.0,-5.0,-7.999999200001717,97.0,23.0,30.000012000023162,-31.0,-16.0,-59.999988000004976
244,NGC2244,97.97916667,4.94166667,6.0,31.0,55.00000080000525,0.0,19.0,46.00000080000022,97.0,58.0,45.000011999992466,4.0,56.0,30.00001200000014
245,NGC2245,98.17217453,10.15931391,6.0,32.0,41.32188720000755,0.0,40.0,38.23533840000039,98.0,10.0,19.828308000023753,10.0,9.0,33.53007599999941
246,NGC2246,97.66474702,4.98530863,6.0,30.0,39.539284800003216,0.0,19.0,56.47407120000011,97.0,39.0,53.0892719999747,4.0,59.0,7.111067999998681
247,NGC2247,98.26839176,10.32246383,6.0,33.0,4.414022400005138,0.0,41.0,17.39131920000048,98.0,16.0,6.210336000000325,10.0,19.0,20.869788000000824
248,NGC2248,98.64583333,26.30444444,6.0,34.0,34.999999200004765,1.0,45.0,13.066665600001528,98.0,38.0,44.999988000007534,26.0,18.0,15.999984000003735
249,NGC2249,96.45416667,-68.92,6.0,25.0,49.000000800005594,-4.0,-35.0,-40.80000000000382,96.0,27.0,15.000012000023162,-68.0,-55.0,-12.000000000006139
250,NGC2250,98.422,-5.08,6.0,33.0,41.28000000000441,-0.0,-20.0,-19.20000000000023,98.0,25.0,19.19999999998936,-5.0,-4.0,-48.000000000000256
251,NGC2251,98.65833333,8.36666667,6.0,34.0,37.99999920000502,0.0,33.0,28.000000800000606,98.0,39.0,29.999988000017765,8.0,22.0,1.2000002698187018e-05
252,NGC2252,98.75458333,5.42038889,6.0,35.0,1.0999992000044756,0.0,21.0,40.89333360000019,98.0,45.0,16.49998800000958,5.0,25.0,13.400003999999655
253,NGC2253,100.81118837,65.67748607,6.0,43.0,14.685208800003409,4.0,22.0,42.59665680000417,100.0,48.0,40.27813199998718,65.0,40.0,38.94985200000178
254,NGC2254,98.941,7.67,6.0,35.0,45.84000000000486,0.0,30.0,40.80000000000041,98.0,56.0,27.600000000009004,7.0,40.0,11.999999999999744
255,NGC2255,98.49434317,-34.81256224,6.0,33.0,58.64236080000353,-2.0,-19.0,-15.01493760000173,98.0,29.0,39.63541199997621,-34.0,-48.0,-45.22406399999397
256,NGC2256,101.80816667,74.23651111,6.0,47.0,13.960000800004764,4.0,56.0,56.76266640000179,101.0,48.0,29.400012000020297,74.0,14.0,11.439995999982102
257,NGC2257,97.55,-64.32666667,6.0,30.0,12.000000000005073,-4.0,-17.0,-18.400000800001877,97.0,32.0,59.99999999998977,-64.0,-19.0,-36.00001199998019
258,NGC2258,101.9424375,74.48184167,6.0,47.0,46.18500000000438,4.0,57.0,55.642000800002904,101.0,56.0,32.77499999998895,74.0,28.0,54.630011999979615
259,NGC2259,99.64333333,10.89,6.0,38.0,34.399999200006164,0.0,43.0,33.60000000000056,99.0,38.0,35.99998800001572,10.0,53.0,24.000000000002046
260,NGC2260,99.5125,-1.47333,6.0,38.0,3.0000000000049454,-0.0,-5.0,-53.59920000000006,99.0,30.0,45.00000000001023,-1.0,-28.0,-23.988000000000156
261,NGC2261,99.79147446,8.73598872,6.0,39.0,9.953870400006792,0.0,34.0,56.63729280000041,99.0,47.0,29.308056000012357,8.0,44.0,9.559391999999747
262,NGC2262,99.915,1.14,6.0,39.0,39.60000000000491,0.0,4.0,33.60000000000003,99.0,54.0,54.00000000002251,1.0,8.0,23.9999999999997
263,NGC2263,99.6202,-24.84866111,6.0,38.0,28.848000000005243,-1.0,-39.0,-23.678666400000452,99.0,37.0,12.719999999989113,-24.0,-50.0,-55.17999599999399
264,NGC2264,100.24166667,9.895,6.0,40.0,58.00000080000359,0.0,39.0,34.800000000000324,100.0,14.0,30.000012000002698,9.0,53.0,41.999999999998465
265,NGC2265,100.42083333,11.905,6.0,41.0,40.999999200004,0.0,47.0,37.20000000000027,100.0,25.0,14.999987999976838,11.0,54.0,17.999999999997698
266,NGC2266,100.834,26.985,6.0,43.0,20.1600000000046,1.0,47.0,56.40000000000157,100.0,50.0,2.4000000000114596,26.0,59.0,5.999999999997954
267,NGC2267,100.21541667,-32.48226944,6.0,40.0,51.7000008000025,-2.0,-9.0,-55.744665600002676,100.0,12.0,55.50001199998633,-32.0,-28.0,-56.16998400001137
268,NGC2268,108.57267083,84.38227222,7.0,14.0,17.440999200005294,5.0,37.0,31.74533280000361,108.0,34.0,21.61498800002505,84.0,22.0,56.17999200001577
269,NGC2269,100.808,4.615,6.0,43.0,13.920000000005075,0.0,18.0,27.600000000000264,100.0,48.0,28.800000000024966,4.0,36.0,54.00000000000077
270,NGC2270,100.9875,3.47833333,6.0,43.0,57.00000000000273,0.0,13.0,54.79999920000019,100.0,59.0,14.999999999989768,3.0,28.0,41.999987999999604
271,NGC2271,100.72081667,-23.47593889,6.0,42.0,52.99600080000715,-1.0,-33.0,-54.225333600000454,100.0,43.0,14.94001200001776,-23.0,-28.0,-33.38000399999402
272,NGC2272,100.6721125,-27.45948333,6.0,42.0,41.30700000000445,-1.0,-49.0,-50.275999200001564,100.0,40.0,19.604999999990014,-27.0,-27.0,-34.13998800000428
273,NGC2273,102.53613524,60.84579994,6.0,50.0,8.672457600004293,4.0,3.0,22.991985600001712,102.0,32.0,10.086863999974867,60.0,50.0,44.8797839999969
274,NGC2274,101.82240417,33.56726111,6.0,47.0,17.377000800004367,2.0,14.0,16.14266640000043,101.0,49.0,20.655011999995168,33.0,34.0,2.139995999988855
275,NGC2275,101.82464449,33.59925735,6.0,47.0,17.914677600002733,2.0,14.0,23.821764000001657,101.0,49.0,28.720163999989836,33.0,35.0,57.32646000000727
276,NGC2276,111.81035417,85.7545,7.0,27.0,14.485000800004073,5.0,43.0,1.0800000000008936,111.0,48.0,37.275011999987555,85.0,45.0,16.199999999975034
277,NGC2277,101.945969,33.45128,6.0,47.0,47.0325600000055,2.0,13.0,48.30720000000131,101.0,56.0,45.4884000000186,33.0,27.0,4.607999999989261
278,NGC2278,102.068419,33.394307,6.0,48.0,16.420560000004798,2.0,13.0,34.6336800000018,102.0,4.0,6.308400000020811,33.0,23.0,39.50519999999187
279,NGC2279,102.103539,33.415251,6.0,48.0,24.84936000000289,2.0,13.0,39.66024000000033,102.0,6.0,12.740399999992178,33.0,24.0,54.90359999999214
280,NGC2280,101.20464167,-27.63861111,6.0,44.0,49.114000800004476,-1.0,-50.0,-33.26666640000113,101.0,12.0,16.71001200000319,-27.0,-38.0,-18.999995999997736
281,NGC2281,102.07083333,41.07833333,6.0,48.0,16.999999200004936,2.0,44.0,18.799999200001594,102.0,4.0,14.999987999997302,41.0,4.0,41.999987999998325
282,NGC2282,101.7125,1.315,6.0,46.0,51.000000000004775,0.0,5.0,15.60000000000004,101.0,42.0,45.000000000020464,1.0,18.0,53.999999999999915
283,NGC2283,101.469865,-18.210407,6.0,45.0,52.76760000000564,-1.0,-12.0,-50.49768000000128,101.0,28.0,11.513999999995121,-18.0,-12.0,-37.46520000000004
284,NGC2284,102.289828,33.193806,6.0,49.0,9.55872000000383,2.0,12.0,46.51344000000243,102.0,17.0,23.38079999999991,33.0,11.0,37.701600000007716
285,NGC2285,102.400087,33.364673,6.0,49.0,36.020880000005775,2.0,13.0,27.521520000002724,102.0,24.0,0.3131999999970958,33.0,21.0,52.82280000001208
286,NGC2286,101.913,-3.155,6.0,47.0,39.12000000000347,-0.0,-12.0,-37.200000000000166,101.0,54.0,46.79999999998813,-3.0,-9.0,-17.999999999999297
287,NGC2287,101.50416667,-20.75666667,6.0,46.0,1.0000008000064042,-1.0,-23.0,-1.6000008000015953,101.0,30.0,15.00001200001293,-20.0,-45.0,-24.000012000004745
288,NGC2288,102.71649345,33.46250807,6.0,50.0,51.95842800000463,2.0,13.0,51.001936800000784,102.0,42.0,59.37642000000551,33.0,27.0,45.02905199999418
289,NGC2289,102.72312917,33.47874722,6.0,50.0,53.55100080000511,2.0,13.0,54.899332800002725,102.0,43.0,23.265012000025536,33.0,28.0,43.4899920000089
290,NGC2290,102.73712083,33.43763611,6.0,50.0,56.9089992000022,2.0,13.0,45.03266640000206,102.0,44.0,13.634987999981831,33.0,26.0,15.489995999998882
291,NGC2291,102.74424049,33.52518589,6.0,50.0,58.617717600004084,2.0,14.0,6.0446136000026485,102.0,44.0,39.26576399998453,33.0,31.0,30.66920400001095
292,NGC2292,101.91583333,-26.74611111,6.0,47.0,39.79999920000466,-1.0,-46.0,-59.06666640000154,101.0,54.0,56.99998799999321,-26.0,-44.0,-45.999996000003875
293,NGC2293,101.9288,-26.75436111,6.0,47.0,42.91200000000231,-1.0,-47.0,-1.0466664000016124,101.0,55.0,43.679999999983465,-26.0,-45.0,-15.699996000005001
294,NGC2294,102.7970875,33.52707222,6.0,51.0,11.301000000006809,2.0,14.0,6.497332800001168,102.0,47.0,49.515000000012606,33.0,31.0,37.459992000003126
295,NGC2295,101.8475237,-26.73630352,6.0,47.0,23.40568800000341,-1.0,-46.0,-56.712844800001676,101.0,50.0,51.08531999998718,-26.0,-44.0,-10.692671999999561
296,NGC2296,102.16295833,-16.90161111,6.0,48.0,39.10999920000393,-1.0,-7.0,-36.38666640000105,102.0,9.0,46.64998799998216,-16.0,-54.0,-5.799996000003773
297,NGC2297,101.1025,-63.717275,6.0,44.0,24.60000000000491,-4.0,-14.0,-52.146000000002104,101.0,6.0,9.00000000002251,-63.0,-43.0,-2.190000000002783
298,NGC2298,102.24754167,-36.00530556,6.0,48.0,59.410000800004354,-2.0,-24.0,-1.2733344000000102,102.0,14.0,51.15001200001416,-36.0,-0.0,-19.100015999987363
299,NGC2299,102.973657,-7.082719,6.0,51.0,53.677680000004955,-0.0,-28.0,-19.852560000000423,102.0,58.0,25.165200000010373,-7.0,-4.0,-57.78839999999995
300,NGC2300,113.08535833,85.70886111,7.0,32.0,20.485999200006404,5.0,42.0,50.12666640000447,113.0,5.0,7.289988000019321,85.0,42.0,31.899996000003057
301,NGC2301,102.9375,0.46,6.0,51.0,45.00000000000597,0.0,1.0,50.400000000000034,102.0,56.0,15.0,0.0,27.0,36.000000000000085
302,NGC2302,102.975,-7.08333333,6.0,51.0,54.00000000000375,-0.0,-28.0,-19.999999200000502,102.0,58.0,29.999999999979536,-7.0,-4.0,-59.99998800000114
303,NGC2303,104.07309167,45.49285833,6.0,56.0,17.54200080000473,3.0,1.0,58.28599920000187,104.0,4.0,23.1300119999878,45.0,29.0,34.28998799998965
304,NGC2304,103.75375,18.02055556,6.0,55.0,0.90000000000515,1.0,12.0,4.93333440000022,103.0,45.0,13.499999999987722,18.0,1.0,14.000015999993707
305,NGC2305,102.15539583,-64.27334722,6.0,48.0,37.29499920000421,-4.0,-17.0,-5.603332800005063,102.0,9.0,19.424988000012036,-64.0,-16.0,-24.049992000018392
306,NGC2306,103.605,-7.205,6.0,54.0,25.200000000006497,-0.0,-28.0,-49.20000000000044,103.0,36.0,18.000000000014325,-7.0,-12.0,-18.000000000000256
307,NGC2307,102.21150016,-64.33544676,6.0,48.0,50.76003840000595,-4.0,-17.0,-20.507222400000842,102.0,12.0,41.400575999999774,-64.0,-20.0,-7.608335999987048
308,NGC2308,104.65670891,45.21054615,6.0,58.0,37.61013840000487,3.0,0.0,50.531076000001995,104.0,39.0,24.152076000021907,45.0,12.0,37.96613999999636
309,NGC2309,104.02,-7.175,6.0,56.0,4.800000000003308,-0.0,-28.0,-42.00000000000017,104.0,1.0,11.999999999985675,-7.0,-10.0,-29.99999999999936
310,NGC2310,103.47493781,-40.86271222,6.0,53.0,53.985074400006,-2.0,-43.0,-27.05093280000142,103.0,28.0,29.776116000000457,-40.0,-51.0,-45.76399199999571
311,NGC2311,104.44708333,-4.61,6.0,57.0,47.29999920000509,-0.0,-18.0,-26.40000000000029,104.0,26.0,49.49998799999321,-4.0,-36.0,-36.000000000001364
