,Object,RA (degrees),DEC (degrees),RA (hms_h),RA (hms_m),RA (hms_s),DEC (hms_h),DEC (hms_m),DEC (hms_s),RA (dms_d),RA (dms_m),RA (dms_s),DEC (dms_d),DEC (dms_m),DEC (dms_s)
11,NGC12,2.18646667,4.61253333,0.0,8.0,44.75200080000015,0.0,18.0,27.007999200000157,2.0,11.0,11.280012000000603,4.0,36.0,45.119987999999154
12,NGC13,2.19881215,33.43332692,0.0,8.0,47.71491600000015,2.0,13.0,43.99846080000145,2.0,11.0,55.723740000000674,33.0,25.0,59.97691199999622
13,NGC14,2.19344911,15.81569776,0.0,8.0,46.4277864000001,1.0,3.0,15.767462400000625,2.0,11.0,36.41679599999993,15.0,48.0,56.511936000002976
14,NGC15,2.26032565,21.62457386,0.0,9.0,2.478156000000098,1.0,26.0,29.897726400001474,2.0,15.0,37.17233999999987,21.0,37.0,28.465896000006126
15,NGC16,2.26791667,27.72945278,0.0,9.0,4.300000800000099,1.0,50.0,55.06866720000062,2.0,16.0,4.500011999999884,27.0,43.0,46.030007999996485
16,NGC17,2.77755,-12.10786944,0.0,11.0,6.612000000000151,-0.0,-48.0,-25.888665600000422,2.0,46.0,39.180000000000774,-12.0,-6.0,-28.32998399999994
17,NGC18,2.346233,27.732071,0.0,9.0,23.095920000000056,1.0,50.0,55.69704000000158,2.0,20.0,46.43879999999925,27.0,43.0,55.455600000004495
18,NGC19,2.67031398,32.9829602,0.0,10.0,40.8753552000001,2.0,11.0,55.91044800000212,2.0,40.0,13.13032800000002,32.0,58.0,58.65672000000302
19,NGC20,2.38617799,33.30874343,0.0,9.0,32.68271760000015,2.0,13.0,14.098423200002301,2.0,23.0,10.240764000000695,33.0,18.0,31.476347999999348
20,NGC21,2.695417,33.352833,0.0,10.0,46.900080000000095,2.0,13.0,24.679920000000415,2.0,41.0,43.50120000000004,33.0,21.0,10.198799999988637
21,NGC22,2.45084179,27.83225839,0.0,9.0,48.20202960000014,1.0,51.0,19.74201360000123,2.0,27.0,3.0304440000004718,27.0,49.0,56.13020399999925
22,NGC23,2.47254583,25.92373889,0.0,9.0,53.41099920000012,1.0,43.0,41.69733360000109,2.0,28.0,21.164988000000307,25.0,55.0,25.460003999997127
23,NGC24,2.48559167,-24.96313056,0.0,9.0,56.54200080000006,-1.0,-39.0,-51.15133440000079,2.0,29.0,8.130011999999311,-24.0,-57.0,-47.27001599999909
24,NGC25,2.49704167,-57.02080556,0.0,9.0,59.29000080000016,-3.0,-48.0,-4.993334400001572,2.0,29.0,49.35001200000087,-57.0,-1.0,-14.900015999998004
25,NGC26,2.60783259,25.83191802,0.0,10.0,25.879821600000135,1.0,43.0,19.660324800000808,2.0,36.0,28.197324000000208,25.0,49.0,54.90487199999933
26,NGC27,2.63649164,28.9962301,0.0,10.0,32.75799360000011,1.0,55.0,59.09522400000128,2.0,38.0,11.369904000000304,28.0,59.0,46.42835999999363
27,NGC28,2.6051875,-56.98914722,0.0,10.0,25.245000000000104,-3.0,-47.0,-57.39533280000245,2.0,36.0,18.675000000000068,-56.0,-59.0,-20.92999199999838
28,NGC29,2.69535833,33.35283889,0.0,10.0,46.885999200000086,2.0,13.0,24.68133360000227,2.0,41.0,43.289987999999795,33.0,21.0,10.220004000003655
29,NGC30,2.711618,21.97696,0.0,10.0,50.78832000000013,1.0,27.0,54.47040000000044,2.0,42.0,41.82480000000041,21.0,58.0,37.05599999999379
30,NGC31,2.65993333,-56.98650278,0.0,10.0,38.383999200000076,-3.0,-47.0,-56.76066720000307,2.0,39.0,35.75998799999965,-56.0,-59.0,-11.410008000007679
31,NGC32,2.723281,18.795996,0.0,10.0,53.58744000000012,1.0,15.0,11.039040000000888,2.0,43.0,23.811600000000226,18.0,47.0,45.585599999995736
32,NGC33,2.735993,3.675925,0.0,10.0,56.638320000000135,0.0,14.0,42.222000000000186,2.0,44.0,9.574800000000323,3.0,40.0,33.3299999999997
33,NGC34,2.77755,-12.10786944,0.0,11.0,6.612000000000151,-0.0,-48.0,-25.888665600000422,2.0,46.0,39.180000000000774,-12.0,-6.0,-28.32998399999994
34,NGC35,2.79372184,-12.02074869,0.0,11.0,10.49324160000019,-0.0,-48.0,-4.979685600000323,2.0,47.0,37.39862399999964,-12.0,-1.0,-14.695283999998452
35,NGC36,2.84291089,6.38934081,0.0,11.0,22.298613600000152,0.0,25.0,33.44179440000026,2.0,50.0,34.47920400000058,6.0,23.0,21.626916000000733
36,NGC37,2.84559727,-56.95731369,0.0,11.0,22.943344800000176,-3.0,-47.0,-49.75528560000242,2.0,50.0,44.15017199999966,-56.0,-57.0,-26.329283999997983
37,NGC38,2.94576667,-5.58621389,0.0,11.0,46.98400080000006,-0.0,-22.0,-20.691333600000164,2.0,56.0,44.76001199999942,-5.0,-35.0,-10.370003999999255
38,NGC39,3.07855417,31.06110278,0.0,12.0,18.853000800000075,2.0,4.0,14.664667200001738,3.0,4.0,42.795011999999524,31.0,3.0,39.97000799999569
39,NGC40,3.25423761,72.52195358,0.0,13.0,1.017026400000134,4.0,50.0,5.268859200003817,3.0,15.0,15.25539600000041,72.0,31.0,19.032888000006096
40,NGC41,3.1998,22.02332222,0.0,12.0,47.95200000000026,1.0,28.0,5.597332800001027,3.0,11.0,59.28000000000072,22.0,1.0,23.959992000002615
41,NGC42,3.2348375,22.10027778,0.0,12.0,56.36100000000006,1.0,28.0,24.06666720000061,3.0,14.0,5.414999999999317,22.0,6.0,1.0000079999963418
42,NGC43,3.25322281,30.91523781,0.0,13.0,0.773474400000218,2.0,3.0,39.65707440000113,3.0,15.0,11.602116000000073,30.0,54.0,54.856116000002544
43,NGC44,3.275,31.3,0.0,13.0,6.000000000000192,2.0,5.0,12.000000000002409,3.0,16.0,29.999999999999574,31.0,18.0,2.5579538487363607e-12
44,NGC45,3.51662083,-23.18209167,0.0,14.0,3.9889992000000873,-1.0,-32.0,-43.70200080000046,3.0,30.0,59.83498799999971,-23.0,-10.0,-55.530011999994144
45,NGC46,3.54116767,5.98772987,0.0,14.0,9.880240800000237,0.0,23.0,57.0551688000004,3.0,32.0,28.203612000000362,5.0,59.0,15.827531999999849
46,NGC47,3.62761329,-7.16745214,0.0,14.0,30.627189600000264,-0.0,-28.0,-40.188513600000206,3.0,37.0,39.40784400000098,-7.0,-10.0,-2.8277039999998976
47,NGC48,3.50922917,48.23488056,0.0,14.0,2.2150008000000554,3.0,12.0,56.37133440000312,3.0,30.0,33.22501199999934,48.0,14.0,5.570016000002056
48,NGC49,3.59341795,48.24650244,0.0,14.0,22.420308000000233,3.0,12.0,59.16058560000181,3.0,35.0,36.30462000000051,48.0,14.0,47.40878400000156
49,NGC50,3.68564583,-7.34510556,0.0,14.0,44.55499920000019,-0.0,-29.0,-22.8253344000003,3.0,41.0,8.324987999999536,-7.0,-20.0,-42.38001600000132
50,NGC51,3.64539583,48.25551667,0.0,14.0,34.89499920000011,3.0,13.0,1.3240008000011727,3.0,38.0,43.42498800000001,48.0,15.0,19.86001199999521
51,NGC52,3.6670875,18.58198611,0.0,14.0,40.10100000000023,1.0,14.0,19.6766664000004,3.0,40.0,1.5149999999999864,18.0,34.0,55.149995999996406
52,NGC53,3.67859386,-60.32838537,0.0,14.0,42.86252640000008,-4.0,-1.0,-18.812488800002,3.0,40.0,42.93789599999968,-60.0,-19.0,-42.18733199999804
53,NGC54,3.781975,-7.106775,0.0,15.0,7.674000000000127,-0.0,-28.0,-25.626000000000175,3.0,46.0,55.110000000000525,-7.0,-6.0,-24.389999999999432
54,NGC55,3.72334167,-39.19662778,0.0,14.0,53.60200080000009,-2.0,-36.0,-47.190667200002565,3.0,43.0,24.030011999999772,-39.0,-11.0,-47.86000800000011
55,NGC56,3.85,12.45,0.0,15.0,24.000000000000128,0.0,49.0,48.000000000000256,3.0,51.0,4.263256414560601e-13,12.0,26.0,59.99999999999744
56,NGC57,3.8786375,17.32839444,0.0,15.0,30.873000000000204,1.0,9.0,18.814665600000495,3.0,52.0,43.09499999999986,17.0,19.0,42.219984000001034
57,NGC58,3.62761329,-7.16745214,0.0,14.0,30.627189600000264,-0.0,-28.0,-40.188513600000206,3.0,37.0,39.40784400000098,-7.0,-10.0,-2.8277039999998976
58,NGC59,3.85469167,-21.44435556,0.0,15.0,25.126000800000163,-1.0,-25.0,-46.645334400001275,3.0,51.0,16.89001199999936,-21.0,-26.0,-39.68001600000633
59,NGC60,3.99268741,-0.3035253,0.0,15.0,58.244978400000065,-0.0,-1.0,-12.846072000000014,3.0,59.0,33.674675999999266,-0.0,-18.0,-12.691079999999886
60,NGC61,4.10125,-6.31888889,0.0,16.0,24.30000000000028,-0.0,-25.0,-16.53333360000026,4.0,6.0,4.500000000001023,-6.0,-19.0,-8.000004000000729
61,NGC62,4.27262608,-13.4870985,0.0,17.0,5.430259200000265,-0.0,-53.0,-56.90364000000088,4.0,16.0,21.453888000000774,-13.0,-29.0,-13.554600000000363
62,NGC63,4.43977852,11.45028389,0.0,17.0,45.5468448000002,0.0,45.0,48.06813360000078,4.0,26.0,23.202671999999822,11.0,27.0,1.0220039999988728
63,NGC64,4.37653333,-6.82463611,0.0,17.0,30.367999200000213,-0.0,-27.0,-17.912666400000248,4.0,22.0,35.519988,-6.0,-49.0,-28.68999600000052
64,NGC65,4.74456144,-22.88040389,0.0,18.0,58.69474560000043,-1.0,-31.0,-31.296933600001537,4.0,44.0,40.42118400000007,-22.0,-52.0,-49.45400400000068
65,NGC66,4.77058498,-22.93634184,0.0,19.0,4.940395200000154,-1.0,-31.0,-44.72204160000125,4.0,46.0,14.105927999999324,-22.0,-56.0,-10.830624000002729
66,NGC67,4.5617992,30.06307421,0.0,18.0,14.83180800000028,2.0,0.0,15.13781040000115,4.0,33.0,42.47712000000121,30.0,3.0,47.06715599999967
67,NGC68,4.57696018,30.07167014,0.0,18.0,18.470443200000304,2.0,0.0,17.200833600000998,4.0,34.0,37.05664800000136,30.0,4.0,18.01250399999418
68,NGC69,4.58539625,30.03995561,0.0,18.0,20.49510000000012,2.0,0.0,9.589346400001553,4.0,35.0,7.426499999998839,30.0,2.0,23.84019599999931
69,NGC70,4.594049,30.079542,0.0,18.0,22.571760000000225,2.0,0.0,19.090080000001386,4.0,35.0,38.57640000000018,30.0,4.0,46.351200000000006
70,NGC71,4.598136,30.063272,0.0,18.0,23.552640000000267,2.0,0.0,15.185280000002344,4.0,35.0,53.2896000000008,30.0,3.0,47.77920000000478
71,NGC72,4.618126,30.040661,0.0,18.0,28.350240000000255,2.0,0.0,9.758640000000973,4.0,37.0,5.253600000000631,30.0,2.0,26.37960000000021
72,NGC73,4.66241786,-15.32239243,0.0,18.0,38.98028640000014,-1.0,-1.0,-17.374183200000868,4.0,39.0,44.70429599999889,-15.0,-19.0,-20.612748000002625
73,NGC74,4.70540417,30.06212222,0.0,18.0,49.29700080000032,2.0,0.0,14.909332800001707,4.0,42.0,19.455012000001375,30.0,3.0,43.63999199999682
74,NGC75,4.85981667,6.44925833,0.0,19.0,26.356000800000174,0.0,25.0,47.82199920000025,4.0,51.0,35.340011999999206,6.0,26.0,57.32998800000054
75,NGC76,4.90745292,29.93386375,0.0,19.0,37.788700800000186,1.0,59.0,44.12730000000096,4.0,54.0,26.830511999999374,29.0,56.0,1.9095000000015716
76,NGC77,5.00683422,-22.53209351,0.0,20.0,1.6402128000002136,-1.0,-30.0,-7.7024424000006775,5.0,0.0,24.603192000000007,-22.0,-31.0,-55.53663599999737
77,NGC78,5.11462654,0.83355357,0.0,20.0,27.510369600000146,0.0,3.0,20.05285680000002,5.0,6.0,52.655543999999,0.0,50.0,0.7928520000000105
78,NGC79,5.261825,22.56640556,0.0,21.0,2.83800000000042,1.0,30.0,15.937334400001433,5.0,15.0,42.56999999999991,22.0,33.0,59.06001599999911
79,NGC80,5.29527083,22.35725278,0.0,21.0,10.86499920000037,1.0,29.0,25.74066720000097,5.0,17.0,42.97498799999914,22.0,21.0,26.110007999998572
80,NGC81,5.30533995,22.38288059,0.0,21.0,13.281588000000113,1.0,29.0,31.891341600001084,5.0,18.0,19.223819999998497,22.0,22.0,58.37012399999708
81,NGC82,5.32313,22.460364,0.0,21.0,17.551200000000193,1.0,29.0,50.48736000000069,5.0,19.0,23.267999999999702,22.0,27.0,37.31039999999439
82,NGC83,5.34337653,22.4336,0.0,21.0,22.41036720000011,1.0,29.0,44.06400000000026,5.0,20.0,36.15550799999845,22.0,26.0,0.959999999994352
83,NGC84,5.38953333,22.59195,0.0,21.0,33.48799920000019,1.0,30.0,22.068000000001433,5.0,23.0,22.31998799999964,22.0,35.0,31.020000000002312
84,NGC85,5.35645223,22.51174047,0.0,21.0,25.548535200000302,1.0,30.0,2.8177128000011464,5.0,21.0,23.22802800000133,22.0,30.0,42.26569199999801
85,NGC86,5.36893674,22.55644513,0.0,21.0,28.54481760000013,1.0,30.0,13.546831200000895,5.0,22.0,8.172263999998748,22.0,33.0,23.202468000000636
86,NGC87,5.30859167,-48.63007778,0.0,21.0,14.062000800000476,-3.0,-14.0,-31.21866720000174,5.0,18.0,30.930012000000744,-48.0,-37.0,-48.28000800000211
87,NGC88,5.34221667,-48.64007778,0.0,21.0,22.132000800000213,-3.0,-14.0,-33.618667200001475,5.0,20.0,31.980012000000002,-48.0,-38.0,-24.28000799999495
88,NGC89,5.35147917,-48.66535556,0.0,21.0,24.355000800000255,-3.0,-14.0,-39.685334400002894,5.0,21.0,5.325012000000626,-48.0,-39.0,-55.28001600000664
89,NGC90,5.46420417,22.40004167,0.0,21.0,51.4090008000003,1.0,29.0,36.01000080000112,5.0,27.0,51.135012000001296,22.0,24.0,0.15001200000085646
90,NGC91,5.46510825,22.36822692,0.0,21.0,51.62598000000045,1.0,29.0,28.374460800001202,5.0,27.0,54.3897000000004,22.0,22.0,5.616912000005243
91,NGC92,5.3821375,-48.62478611,0.0,21.0,31.713000000000164,-3.0,-14.0,-29.948666400002146,5.0,22.0,55.69499999999927,-48.0,-37.0,-29.229996000008214
92,NGC93,5.51345413,22.40810803,0.0,22.0,3.2289912000003085,1.0,29.0,37.94592720000132,5.0,30.0,48.43486800000143,22.0,24.0,29.188908000003835
93,NGC94,5.55638909,22.48301496,0.0,22.0,13.53338160000014,1.0,29.0,55.923590400000904,5.0,33.0,23.00072399999891,22.0,28.0,58.85385599999438
94,NGC95,5.55642215,10.49158429,0.0,22.0,13.541316000000307,0.0,41.0,57.98022960000054,5.0,33.0,23.119740000001627,10.0,29.0,29.703444000001724
95,NGC96,5.57383405,22.54630765,0.0,22.0,17.72017200000029,1.0,30.0,11.113836000000887,5.0,34.0,25.802580000001143,22.0,32.0,46.70753999999732
96,NGC97,5.62506796,29.74531232,0.0,22.0,30.016310400000208,1.0,58.0,58.87495680000171,5.0,37.0,30.244656000000134,29.0,44.0,43.1243520000001
97,NGC98,5.70649647,-45.26905573,0.0,22.0,49.55915280000028,-3.0,-1.0,-4.573375200001237,5.0,42.0,23.38729200000074,-45.0,-16.0,-8.60062799999298
98,NGC99,5.99759167,15.77028889,0.0,23.0,59.422000800000276,1.0,3.0,4.869333600000907,5.0,59.0,51.33001200000095,15.0,46.0,13.040003999999215
99,NGC100,6.01182083,16.48638889,0.0,24.0,2.836999200000321,1.0,5.0,56.73333360000052,6.0,0.0,42.55498799999842,16.0,29.0,11.000004000002264
100,NGC101,5.97755833,-32.53620556,0.0,23.0,54.613999200000194,-2.0,-10.0,-8.689334400000526,5.0,58.0,39.2099879999995,-32.0,-32.0,-10.340015999996695
101,NGC102,6.15225897,-13.95634705,0.0,24.0,36.54215280000024,-0.0,-55.0,-49.523292000000794,6.0,9.0,8.132292000000376,-13.0,-57.0,-22.849379999999115
102,NGC103,6.27,61.34,0.0,25.0,4.800000000000111,4.0,5.0,21.60000000000295,6.0,16.0,11.999999999998465,61.0,20.0,24.000000000012278
103,NGC104,6.02232917,-72.08144444,0.0,24.0,5.359000800000189,-4.0,-48.0,-19.546665600002626,6.0,1.0,20.385011999999634,-72.0,-4.0,-53.19998399999463
104,NGC105,6.31979757,12.88386531,0.0,25.0,16.751416800000314,0.0,51.0,32.12767440000022,6.0,19.0,11.27125200000151,12.0,53.0,1.915115999996857
105,NGC106,6.18226057,-5.14873298,0.0,24.0,43.74253680000031,-0.0,-20.0,-35.69591520000046,6.0,10.0,56.13805200000144,-5.0,-8.0,-55.43872800000045
106,NGC107,6.42577083,-8.28279722,0.0,25.0,42.18499920000028,-0.0,-33.0,-7.87133280000063,6.0,25.0,32.77498800000096,-8.0,-16.0,-58.069992000003054
107,NGC108,6.49879583,29.21206667,0.0,25.0,59.71099920000036,1.0,56.0,50.89600080000096,6.0,29.0,55.664987999998985,29.0,12.0,43.44001199999525
108,NGC109,6.56098333,21.8074,0.0,26.0,14.635999200000427,1.0,27.0,13.77600000000136,6.0,33.0,39.53998800000022,21.0,48.0,26.64000000000442
109,NGC110,6.855,71.422,0.0,27.0,25.20000000000053,4.0,45.0,41.28000000000185,6.0,51.0,18.000000000001535,71.0,25.0,19.19999999998936
110,NGC111,6.660031,-2.624961,0.0,26.0,38.40744000000022,-0.0,-10.0,-29.990640000000077,6.0,39.0,36.111600000000124,-2.0,-37.0,-29.859599999999773
111,NGC112,6.70312126,31.70332604,0.0,26.0,48.749102400000126,2.0,6.0,48.79824960000093,6.0,42.0,11.236535999998694,31.0,42.0,11.973744000001147
112,NGC113,6.72760833,-2.50083889,0.0,26.0,54.62599920000038,-0.0,-10.0,-0.20133360000006206,6.0,43.0,39.389987999999505,-2.0,-30.0,-3.0200039999993322
113,NGC114,6.74258803,-1.78620637,0.0,26.0,58.22112720000028,-0.0,-7.0,-8.68952880000009,6.0,44.0,33.316908000001035,-1.0,-47.0,-10.34293199999965
114,NGC115,6.692825,-33.6771,0.0,26.0,46.27800000000022,-2.0,-14.0,-42.50400000000209,6.0,41.0,34.1700000000003,-33.0,-40.0,-37.56000000001052
115,NGC116,6.77175417,-7.66830833,0.0,27.0,5.221000800000297,-0.0,-30.0,-40.393999200000295,6.0,46.0,18.315012000001047,-7.0,-40.0,-5.909988000001221
116,NGC117,6.79615586,1.33369817,0.0,27.0,11.077406400000385,0.0,5.0,20.08756080000003,6.0,47.0,46.16109599999959,1.0,20.0,1.3134119999996585
117,NGC118,6.81760295,-1.7801443,0.0,27.0,16.22470800000052,-0.0,-7.0,-7.234632000000083,6.0,49.0,3.3706200000011677,-1.0,-46.0,-48.519479999999646
118,NGC119,6.74004225,-56.97806578,0.0,26.0,57.610140000000456,-3.0,-47.0,-54.73578720000333,6.0,44.0,24.152100000000445,-56.0,-58.0,-41.03680800000518
119,NGC120,6.875378,-1.51346087,0.0,27.0,30.090720000000317,-0.0,-6.0,-3.230608800000123,6.0,52.0,31.360800000001348,-1.0,-30.0,-48.459132000000196
120,NGC121,6.70416667,-71.53611111,0.0,26.0,49.00000080000048,-4.0,-46.0,-8.666666400002185,6.0,42.0,15.000012000000993,-71.0,-32.0,-9.999995999975226
121,NGC122,6.909727,-1.64046,0.0,27.0,38.334480000000255,-0.0,-6.0,-33.710400000000064,6.0,54.0,35.01720000000063,-1.0,-38.0,-25.655999999999892
122,NGC123,6.916608,-1.627631,0.0,27.0,39.98592000000045,-0.0,-6.0,-30.631440000000065,6.0,54.0,59.78880000000032,-1.0,-37.0,-39.47159999999997
123,NGC124,6.96817917,-1.81013611,0.0,27.0,52.36300080000021,-0.0,-7.0,-14.432666400000045,6.0,58.0,5.445012000000133,-1.0,-48.0,-36.48999599999982
124,NGC125,7.20919167,2.83890556,0.0,28.0,50.206000800000226,0.0,11.0,21.337334400000145,7.0,12.0,33.090012000000186,2.0,50.0,20.060016000000473
125,NGC126,7.28369358,2.81105538,0.0,29.0,8.08645920000032,0.0,11.0,14.653291200000105,7.0,17.0,1.296887999998404,2.0,48.0,39.799368000000186
126,NGC127,7.30165119,2.87256705,0.0,29.0,12.396285600000283,0.0,11.0,29.416092000000056,7.0,18.0,5.944284000001048,2.0,52.0,21.241379999999026
127,NGC128,7.312697,2.864055,0.0,29.0,15.047280000000214,0.0,11.0,27.373200000000217,7.0,18.0,45.70920000000001,2.0,51.0,50.597999999999956
128,NGC129,7.5,60.21833333,0.0,30.0,4.263256414560601e-13,4.0,0.0,52.39999920000429,7.0,30.0,0.0,60.0,13.0,5.999988000000371
129,NGC130,7.32725309,2.87041666,0.0,29.0,18.54074160000046,0.0,11.0,28.899998400000122,7.0,19.0,38.11112400000049,2.0,52.0,13.499976000000231
130,NGC131,7.41049583,-33.25971944,0.0,29.0,38.51899920000051,-2.0,-13.0,-2.332665600000432,7.0,24.0,37.78498800000122,-33.0,-15.0,-34.98998399999209
131,NGC132,7.54452342,2.0933597,0.0,30.0,10.685620800000208,0.0,8.0,22.406328000000144,7.0,32.0,40.284311999999716,2.0,5.0,36.09492000000056
132,NGC133,7.8,63.36666667,0.0,31.0,12.000000000000384,4.0,13.0,28.000000800001672,7.0,47.0,59.99999999999915,63.0,22.0,1.2000002698187018e-05
133,NGC134,7.59122083,-33.24535,0.0,30.0,21.892999200000247,-2.0,-12.0,-58.88400000000271,7.0,35.0,28.394988000000296,-33.0,-14.0,-43.26000000000704
134,NGC135,7.94143768,-13.3373847,0.0,31.0,45.9450432000002,-0.0,-53.0,-20.972328000000715,7.0,56.0,29.175647999999796,-13.0,-20.0,-14.584919999997936
135,NGC136,7.9,61.51,0.0,31.0,36.00000000000051,4.0,6.0,2.400000000001654,7.0,54.0,1.2789769243681803e-12,61.0,30.0,35.99999999999284
136,NGC137,7.7420059,10.20838908,0.0,30.0,58.08141600000056,0.0,40.0,50.0133792000004,7.0,44.0,31.221239999999,10.0,12.0,30.200687999999616
137,NGC138,7.74675,5.15972778,0.0,30.0,59.220000000000326,0.0,20.0,38.33466720000018,7.0,44.0,48.299999999998704,5.0,9.0,35.02000799999955
138,NGC139,7.77649659,5.07862779,0.0,31.0,6.359181600000596,0.0,20.0,18.870669600000127,7.0,46.0,35.38772399999914,5.0,4.0,43.06004399999871
139,NGC140,7.83537083,30.79248889,0.0,31.0,20.488999200000535,2.0,3.0,10.197333600002239,7.0,50.0,7.334987999998646,30.0,47.0,32.9600040000048
140,NGC141,7.82258466,5.17971531,0.0,31.0,17.420318400000312,0.0,20.0,43.13167440000015,7.0,49.0,21.304776000001482,5.0,10.0,46.97511599999906
141,NGC142,7.78368053,-22.61870933,0.0,31.0,8.083327200000383,-1.0,-30.0,-28.490239200001852,7.0,47.0,1.2499079999993512,-22.0,-37.0,-7.353588000005402
142,NGC143,7.81509167,-22.55991944,0.0,31.0,15.62200080000025,-1.0,-30.0,-14.38066560000145,7.0,48.0,54.33001200000035,-22.0,-33.0,-35.70998400000576
143,NGC144,7.83607759,-22.64563534,0.0,31.0,20.658621600000302,-1.0,-30.0,-34.95248160000109,7.0,50.0,9.879324000001333,-22.0,-38.0,-44.28722399999401
144,NGC145,7.94054167,-5.15265278,0.0,31.0,45.730000800000425,-0.0,-20.0,-36.6366672000003,7.0,56.0,25.950011999999987,-5.0,-9.0,-9.550008000001355
145,NGC146,8.275,63.3,0.0,33.0,6.000000000000512,4.0,13.0,12.000000000002302,8.0,16.0,30.00000000000128,63.0,17.0,59.99999999998977
146,NGC147,8.3005,48.50873889,0.0,33.0,12.120000000000317,3.0,14.0,2.0973336000011855,8.0,18.0,1.799999999998363,48.0,30.0,31.460003999987407
147,NGC148,8.56457403,-31.78600196,0.0,34.0,15.497767200000254,-2.0,-7.0,-8.640470400001306,8.0,33.0,52.46650799999742,-31.0,-47.0,-9.607056000000398
148,NGC149,8.4594941,30.72339173,0.0,33.0,50.27858400000056,2.0,2.0,53.61401520000115,8.0,27.0,34.17876000000206,30.0,43.0,24.21022799999804
149,NGC150,8.5644662,-27.80354654,0.0,34.0,15.471888000000433,-1.0,-51.0,-12.851169600001526,8.0,33.0,52.078320000000105,-27.0,-48.0,-12.767543999997315
150,NGC151,8.51163234,-9.70527281,0.0,34.0,2.791761600000484,-0.0,-38.0,-49.2654744000005,8.0,30.0,41.87642400000087,-9.0,-42.0,-18.9821160000011
151,NGC152,8.23441667,-73.11572222,0.0,32.0,56.2600008000004,-4.0,-52.0,-27.773332800001356,8.0,14.0,3.9000119999995775,-73.0,-6.0,-56.59999199998197
152,NGC153,8.51163234,-9.70527281,0.0,34.0,2.791761600000484,-0.0,-38.0,-49.2654744000005,8.0,30.0,41.87642400000087,-9.0,-42.0,-18.9821160000011
153,NGC154,8.58112083,-12.65625,0.0,34.0,19.468999200000354,-0.0,-50.0,-37.500000000000426,8.0,34.0,52.03498799999892,-12.0,-39.0,-22.5
154,NGC155,8.66702,-10.766543,0.0,34.0,40.08480000000063,-0.0,-43.0,-3.9703200000005268,8.0,40.0,1.272000000003004,-10.0,-45.0,-59.55480000000151
155,NGC156,8.649255,-8.340068,0.0,34.0,35.82120000000046,-0.0,-33.0,-21.61632000000054,8.0,38.0,57.318000000000495,-8.0,-20.0,-24.24480000000173
156,NGC157,8.69479583,-8.39648889,0.0,34.0,46.75099920000051,-0.0,-33.0,-35.157333600000555,8.0,41.0,41.26498800000121,-8.0,-23.0,-47.360004000001936
157,NGC158,8.773328,-8.345712,0.0,35.0,5.598719999999844,-0.0,-33.0,-22.97088000000059,8.0,46.0,23.980799999997657,-8.0,-20.0,-44.56320000000247
158,NGC159,8.64810215,-55.79000634,0.0,34.0,35.54451600000036,-3.0,-43.0,-9.601521600002059,8.0,38.0,53.16773999999896,-55.0,-47.0,-24.02282399999251
159,NGC160,9.01707553,23.95791957,0.0,36.0,4.098127200000334,1.0,35.0,49.900696800001185,9.0,1.0,1.4719079999986207,23.0,57.0,28.51045200000499
