,Object,RA (degrees),DEC (degrees),RA (hms_h),RA (hms_m),RA (hms_s),DEC (hms_h),DEC (hms_m),DEC (hms_s),RA (dms_d),RA (dms_m),RA (dms_s),DEC (dms_d),DEC (dms_m),DEC (dms_s)
162,NGC4162,182.96870458,24.12359999,12.0,11.0,52.4890992000104,1.0,36.0,29.66399760000101,182.0,58.0,7.336488000028112,24.0,7.0,24.959963999995978
163,NGC4163,183.037951,36.167536,12.0,12.0,9.108240000005026,2.0,24.0,40.2086400000011,183.0,2.0,16.623599999973067,36.0,10.0,3.1295999999940705
164,NGC4164,183.022721,13.205637,12.0,12.0,5.4530400000057,0.0,52.0,49.35288000000071,183.0,1.0,21.795599999963997,13.0,12.0,20.293199999997853
165,NGC4165,183.04916656,13.24650421,12.0,12.0,11.799974400011877,0.0,52.0,59.16101040000029,183.0,2.0,56.99961600001188,13.0,14.0,47.41515599999801
166,NGC4166,183.03985417,17.75688889,12.0,12.0,9.56500080001021,1.0,11.0,1.653333600000515,183.0,2.0,23.475012000044444,17.0,45.0,24.800003999996534
167,NGC4167,183.037951,36.167536,12.0,12.0,9.108240000005026,2.0,24.0,40.2086400000011,183.0,2.0,16.623599999973067,36.0,10.0,3.1295999999940705
168,NGC4168,183.07180833,13.20535278,12.0,12.0,17.233999200013557,0.0,52.0,49.284667200000456,183.0,4.0,18.509988000037083,13.0,12.0,19.270008000000445
169,NGC4169,183.078242,29.179434,12.0,12.0,18.778080000007975,1.0,56.0,43.06416000000141,183.0,4.0,41.671199999959754,29.0,10.0,45.962400000001935
170,NGC4170,183.08574953,29.21027457,12.0,12.0,20.579887200006226,1.0,56.0,50.46589680000153,183.0,5.0,8.698307999952704,29.0,12.0,36.98845199999738
171,NGC4171,183.08574953,29.21027457,12.0,12.0,20.579887200006226,1.0,56.0,50.46589680000153,183.0,5.0,8.698307999952704,29.0,12.0,36.98845199999738
172,NGC4172,183.06210408,56.17751046,12.0,12.0,14.904979200013031,3.0,44.0,42.6025104000027,183.0,3.0,43.57468800004199,56.0,10.0,39.03765600000213
173,NGC4173,183.08574953,29.21027457,12.0,12.0,20.579887200006226,1.0,56.0,50.46589680000153,183.0,5.0,8.698307999952704,29.0,12.0,36.98845199999738
174,NGC4174,183.11203064,29.14921109,12.0,12.0,26.887353600008197,1.0,56.0,35.81066160000162,183.0,6.0,43.31030400000145,29.0,8.0,57.15992400000516
175,NGC4175,183.129523,29.168906,12.0,12.0,31.0855200000087,1.0,56.0,40.537440000001226,183.0,7.0,46.28280000002178,29.0,10.0,8.061599999999203
176,NGC4176,183.15316667,-9.15859722,12.0,12.0,36.76000080000492,-0.0,-36.0,-38.06333280000061,183.0,9.0,11.400011999965045,-9.0,-9.0,-30.949992000002737
177,NGC4177,183.17187269,-14.01456399,12.0,12.0,41.24944560000358,-0.0,-56.0,-3.495357600000659,183.0,10.0,18.74168399995142,-14.0,-0.0,-52.4303639999971
178,NGC4178,183.1935125,10.86599722,12.0,12.0,46.44300000000953,0.0,43.0,27.839332800000562,183.0,11.0,36.64499999998952,10.0,51.0,57.58999200000204
179,NGC4179,183.21713092,1.29970898,12.0,12.0,52.111420800003145,0.0,5.0,11.93015520000003,183.0,13.0,1.671311999957652,1.0,17.0,58.952327999999596
180,NGC4180,183.262725,7.03878611,12.0,13.0,3.0540000000084433,0.0,28.0,9.308666400000476,183.0,15.0,45.80999999996038,7.0,2.0,19.629996000000745
181,NGC4181,183.20412494,52.90330071,12.0,12.0,48.98998560001104,3.0,31.0,36.79217040000381,183.0,12.0,14.849784000050477,52.0,54.0,11.882556000012414
182,NGC4182,183.35,4.05,12.0,13.0,24.000000000004178,0.0,16.0,12.00000000000017,183.0,20.0,59.999999999979536,4.0,2.0,59.99999999999936
183,NGC4183,183.32025,43.69826944,12.0,13.0,16.860000000003765,2.0,54.0,47.58466560000187,183.0,19.0,12.899999999954161,43.0,41.0,53.76998399998968
184,NGC4184,183.39,-62.73,12.0,13.0,33.60000000000312,-4.0,-10.0,-55.20000000000138,183.0,23.0,23.999999999950887,-62.0,-43.0,-47.999999999988745
185,NGC4185,183.34252917,28.51091944,12.0,13.0,22.207000800012082,1.0,54.0,2.620665600000933,183.0,20.0,33.10501200002136,28.0,30.0,39.30998399999481
186,NGC4186,183.52717879,14.72580483,12.0,14.0,6.522909600008688,0.0,58.0,54.19315920000031,183.0,31.0,37.84364399997685,14.0,43.0,32.897387999998244
187,NGC4187,183.37200042,50.74150218,12.0,13.0,29.28010080000874,3.0,22.0,57.96052320000115,183.0,22.0,19.201512000022376,50.0,44.0,29.407847999991645
188,NGC4188,183.530625,-12.58602222,12.0,14.0,7.3500000000044,-0.0,-50.0,-20.64533280000049,183.0,31.0,50.24999999995089,-12.0,-35.0,-9.679992000000937
189,NGC4189,183.44699167,13.42484722,12.0,13.0,47.278000800004065,0.0,53.0,41.96333280000047,183.0,26.0,49.17001199995866,13.0,25.0,29.44999200000069
190,NGC4190,183.43404156,36.63149769,12.0,13.0,44.1699744000087,2.0,26.0,31.559445600001865,183.0,26.0,2.5496159999897827,36.0,37.0,53.39168400001199
191,NGC4191,183.45991667,7.20084167,12.0,13.0,50.3800008000124,0.0,28.0,48.20200080000042,183.0,27.0,35.70001200004526,7.0,12.0,3.0300119999999
192,NGC4192,183.45121667,14.90046944,12.0,13.0,48.29200080000831,0.0,59.0,36.112665600000895,183.0,27.0,4.380012000028728,14.0,54.0,1.689984000000635
193,NGC4193,183.47328333,13.17290556,12.0,13.0,53.587999200004504,0.0,52.0,41.49733440000048,183.0,28.0,23.819987999952446,13.0,10.0,22.46001600000085
194,NGC4194,183.540063,54.526646,12.0,14.0,9.615120000006385,3.0,38.0,6.395040000002439,183.0,32.0,24.226800000012645,54.0,31.0,35.92559999999821
195,NGC4195,183.575225,59.61529444,12.0,14.0,18.05400000000418,3.0,58.0,27.67066560000245,183.0,34.0,30.809999999960382,59.0,36.0,55.059983999998394
196,NGC4196,183.62392852,28.42344799,12.0,14.0,29.742844800006765,1.0,53.0,41.62751760000077,183.0,37.0,26.142671999973572,28.0,25.0,24.412763999998788
197,NGC4197,183.66042917,5.80571667,12.0,14.0,38.50300080000352,0.0,23.0,13.372000800000166,183.0,39.0,37.545011999950475,5.0,48.0,20.5800119999995
198,NGC4198,183.59169167,56.01140556,12.0,14.0,22.006000800004557,3.0,44.0,2.7373344000021405,183.0,35.0,30.090011999959643,56.0,0.0,41.06001600000013
199,NGC4199,183.70416667,59.90666667,12.0,14.0,49.00000080000794,3.0,59.0,37.60000080000211,183.0,42.0,15.000012000023162,59.0,54.0,24.00001199999963
200,NGC4200,183.68427135,12.18075218,12.0,14.0,44.22512400000883,0.0,48.0,43.380523200000596,183.0,41.0,3.3768599999598337,12.0,10.0,50.70784800000254
201,NGC4201,183.6743737,-11.58286094,12.0,14.0,41.84968800000476,-0.0,-46.0,-19.88662560000037,183.0,40.0,27.745319999962703,-11.0,-34.0,-58.29938399999918
202,NGC4202,184.535675,-1.06406667,12.0,18.0,8.562000000006691,-0.0,-4.0,-15.376000800000078,184.0,32.0,8.42999999999165,-1.0,-3.0,-50.64001200000037
203,NGC4203,183.77105985,33.19733371,12.0,15.0,5.054364000006473,2.0,12.0,47.36009040000184,183.0,46.0,15.815460000001167,33.0,11.0,50.40135600000838
204,NGC4204,183.80982917,20.65907778,12.0,15.0,14.359000800008204,1.0,22.0,38.17866720000097,183.0,48.0,35.38501200000155,20.0,39.0,32.680008000001806
205,NGC4205,183.7316,63.78275556,12.0,14.0,55.584000000003044,4.0,15.0,7.861334400003628,183.0,43.0,53.75999999994974,63.0,46.0,57.920015999993666
206,NGC4206,183.82009994,13.02400508,12.0,15.0,16.823985600009905,0.0,52.0,5.761219200000909,183.0,49.0,12.359784000020682,13.0,1.0,26.418288000000842
207,NGC4207,183.87681667,9.58493889,12.0,15.0,30.43600080001241,0.0,38.0,20.38533360000045,183.0,52.0,36.54001200003904,9.0,35.0,5.7800040000003605
208,NGC4208,183.91391941,13.90150693,12.0,15.0,39.340658400006845,0.0,55.0,36.36166320000086,183.0,54.0,50.10987600001954,13.0,54.0,5.424948000000143
209,NGC4209,183.85759,28.468424,12.0,15.0,25.821600000002576,1.0,53.0,52.42176000000143,183.0,51.0,27.323999999955504,28.0,28.0,6.326399999995829
210,NGC4210,183.81603331,65.98530273,12.0,15.0,15.84799440000424,4.0,23.0,56.4726552000036,183.0,48.0,57.71991599998046,65.0,59.0,7.0898280000028535
211,NGC4211,183.89941009,28.17762345,12.0,15.0,35.85842160000681,1.0,52.0,42.62962800000096,183.0,53.0,57.87632400001257,28.0,10.0,39.44441999999526
212,NGC4212,183.91391941,13.90150693,12.0,15.0,39.340658400006845,0.0,55.0,36.36166320000086,183.0,54.0,50.10987600001954,13.0,54.0,5.424948000000143
213,NGC4213,183.90627917,23.98178611,12.0,15.0,37.50700080000797,1.0,35.0,55.62866640000124,183.0,54.0,22.60501200001727,23.0,58.0,54.42999600000576
214,NGC4214,183.913225,36.32688889,12.0,15.0,39.17400000001123,2.0,25.0,18.45333360000197,183.0,54.0,47.6100000000406,36.0,19.0,36.80000399999756
215,NGC4215,183.97714167,6.40113333,12.0,15.0,54.514000800011075,0.0,25.0,36.27199920000052,183.0,58.0,37.71001200003184,6.0,24.0,4.0799880000014355
216,NGC4216,183.97685,13.1494,12.0,15.0,54.44400000001295,0.0,52.0,35.85600000000085,183.0,58.0,36.66000000004715,13.0,8.0,57.83999999999992
217,NGC4217,183.96208333,47.09178889,12.0,15.0,50.89999920001205,3.0,8.0,22.029333600001948,183.0,57.0,43.499988000046415,47.0,5.0,30.440003999987653
218,NGC4218,183.9424112,48.13128629,12.0,15.0,46.178688000013324,3.0,12.0,31.50870960000198,183.0,56.0,32.68032000003359,48.0,7.0,52.630643999994504
219,NGC4219,184.1138,-43.32428056,12.0,16.0,27.31200000000925,-2.0,-53.0,-17.827334400000865,184.0,6.0,49.67999999999165,-43.0,-19.0,-27.41001599999379
220,NGC4220,184.0488875,47.88335278,12.0,16.0,11.733000000007507,3.0,11.0,32.00466720000353,184.0,2.0,55.99500000002308,47.0,53.0,0.07000800000980689
221,NGC4221,183.9994399,66.23085173,12.0,15.0,59.86557600000779,4.0,24.0,55.40441520000371,183.0,59.0,57.983639999995376,66.0,13.0,51.066227999991725
222,NGC4222,184.09384167,13.30707222,12.0,16.0,22.522000800005912,0.0,53.0,13.697332800000908,184.0,5.0,37.83001199996079,13.0,18.0,25.459992000000824
223,NGC4223,184.35756746,6.69010513,12.0,17.0,25.816190400008594,0.0,26.0,45.62523120000023,184.0,21.0,27.242856000045776,6.0,41.0,24.378468000000453
224,NGC4224,184.14067083,7.46211944,12.0,16.0,33.76099920001266,0.0,29.0,50.90866560000052,184.0,8.0,26.414988000017274,7.0,27.0,43.62998400000137
225,NGC4225,184.159975,-12.32755278,12.0,16.0,38.39400000000751,-0.0,-49.0,-18.612667200000317,184.0,9.0,35.910000000010314,-12.0,-19.0,-39.19000799999836
226,NGC4226,184.109575,47.02529444,12.0,16.0,26.2980000000114,3.0,8.0,6.070665600002805,184.0,6.0,34.4700000000239,47.0,1.0,31.059984000011696
227,NGC4227,184.14040658,33.52207068,12.0,16.0,33.69757920000907,2.0,14.0,5.296963200001095,184.0,8.0,25.46368799996344,33.0,31.0,19.454447999995637
228,NGC4228,183.913225,36.32688889,12.0,15.0,39.17400000001123,2.0,25.0,18.45333360000197,183.0,54.0,47.6100000000406,36.0,19.0,36.80000399999756
229,NGC4229,184.16161893,33.56090694,12.0,16.0,38.78854320000627,2.0,14.0,14.617665600001963,184.0,9.0,41.82814800001097,33.0,33.0,39.26498400000867
230,NGC4230,184.335,-55.12,12.0,17.0,20.400000000011715,-3.0,-40.0,-28.800000000002797,184.0,20.0,6.000000000028649,-55.0,-7.0,-11.999999999990791
231,NGC4231,184.20370417,47.45745556,12.0,16.0,48.88900080001278,3.0,9.0,49.78933440000141,184.0,12.0,13.335012000031838,47.0,27.0,26.84001599999874
232,NGC4232,184.20413333,47.43884444,12.0,16.0,48.99199920000413,3.0,9.0,45.32266560000075,184.0,12.0,14.879987999966033,47.0,26.0,19.839983999988817
233,NGC4233,184.28204167,7.62443333,12.0,17.0,7.690000800014047,0.0,30.0,29.86399920000011,184.0,16.0,55.350012000044444,7.0,37.0,27.959987999998646
234,NGC4234,184.2881125,3.68312222,12.0,17.0,9.147000000010337,0.0,14.0,43.949332800000214,184.0,17.0,17.205000000039945,3.0,40.0,59.239992000000115
235,NGC4235,184.2911851,7.19157364,12.0,17.0,9.884424000011478,0.0,28.0,45.977673600000344,184.0,17.0,28.266360000025088,7.0,11.0,29.665103999998763
236,NGC4236,184.17549167,69.46256944,12.0,16.0,42.118000800014386,4.0,37.0,51.01666560000069,184.0,10.0,31.77001200004952,69.0,27.0,45.249983999984806
237,NGC4237,184.29758603,15.32404379,12.0,17.0,11.420647200008034,1.0,1.0,17.770509600000892,184.0,17.0,51.30970799996703,15.0,19.0,26.557643999997396
238,NGC4238,184.23255049,63.40988141,12.0,16.0,55.81211760000585,4.0,13.0,38.371538400000986,184.0,13.0,57.18176399997901,63.0,24.0,35.573075999989214
239,NGC4239,184.31225302,16.53131525,12.0,17.0,14.940724800011935,1.0,6.0,7.5156600000006435,184.0,18.0,44.11087200005113,16.0,31.0,52.734899999995264
240,NGC4240,184.35160219,-9.95166174,12.0,17.0,24.384525600004565,-0.0,-39.0,-48.39881760000054,184.0,21.0,5.767883999978949,-9.0,-57.0,-5.98226400000172
241,NGC4241,184.49959869,6.65418217,12.0,17.0,59.90368560000789,0.0,26.0,37.003720800000295,184.0,29.0,58.555283999996846,6.0,39.0,15.055812000001225
242,NGC4242,184.37577014,45.61930878,12.0,17.0,30.184833600007295,3.0,2.0,28.634107200001786,184.0,22.0,32.77250399994955,45.0,37.0,9.51160799999002
243,NGC4243,184.35160219,-9.95166174,12.0,17.0,24.384525600004565,-0.0,-39.0,-48.39881760000054,184.0,21.0,5.767883999978949,-9.0,-57.0,-5.98226400000172
244,NGC4244,184.37357917,37.80711111,12.0,17.0,29.65900080001049,2.0,31.0,13.706666400001524,184.0,22.0,24.88501199999746,37.0,48.0,25.59999600000367
245,NGC4245,184.40326178,29.60802806,12.0,17.0,36.78282720000922,1.0,58.0,25.92673440000098,184.0,24.0,11.742408000029627,29.0,36.0,28.901015999995536
246,NGC4246,184.49216511,7.18592427,12.0,17.0,58.11962640000729,0.0,28.0,44.62182480000024,184.0,29.0,31.794396000007055,7.0,11.0,9.327372000000409
247,NGC4247,184.49205396,7.27392203,12.0,17.0,58.092950400006345,0.0,29.0,5.741287200000329,184.0,29.0,31.394255999973666,7.0,16.0,26.11930799999854
248,NGC4248,184.45767633,47.40918074,12.0,17.0,49.842319200006386,3.0,9.0,38.20337760000182,184.0,27.0,27.634787999993478,47.0,24.0,33.050663999987364
249,NGC4249,184.49746283,5.59860212,12.0,17.0,59.39107920000552,0.0,22.0,23.664508800000164,184.0,29.0,50.86618799996131,5.0,35.0,54.96763199999947
250,NGC4250,184.35922699,70.80250103,12.0,17.0,26.214477600010184,4.0,43.0,12.600247200004304,184.0,21.0,33.2171639999865,70.0,48.0,9.003708000007009
251,NGC4251,184.53460833,28.1753,12.0,18.0,8.305999200004948,1.0,52.0,42.07200000000171,184.0,32.0,4.589987999991081,28.0,10.0,31.08000000000004
252,NGC4252,184.62889167,5.559575,12.0,18.0,30.934000800011034,0.0,22.0,14.298000000000144,184.0,37.0,44.010012000005645,5.0,33.0,34.469999999999175
253,NGC4253,184.61048135,29.81292185,12.0,18.0,26.51552400000739,1.0,59.0,15.101244000001373,184.0,36.0,37.73285999995096,29.0,48.0,46.51865999999501
254,NGC4254,184.70677083,14.41648889,12.0,18.0,49.62499920001065,0.0,57.0,39.95733360000045,184.0,42.0,24.37498800003823,14.0,24.0,59.3600040000004
255,NGC4255,184.73394599,4.78613109,12.0,18.0,56.14703760000779,0.0,19.0,8.671461600000328,184.0,44.0,2.205563999982587,4.0,47.0,10.071923999998518
256,NGC4256,184.67950467,65.89826465,12.0,18.0,43.08112080000981,4.0,23.0,35.58351600000272,184.0,40.0,46.21681200000012,65.0,53.0,53.75274000000559
257,NGC4257,184.776958,5.725972,12.0,19.0,6.469920000013332,0.0,22.0,54.233280000000335,184.0,46.0,37.04880000002731,5.0,43.0,33.49919999999884
258,NGC4258,184.74008333,47.30371944,12.0,18.0,57.61999920000747,3.0,9.0,12.892665600003319,184.0,44.0,24.29998800001613,47.0,18.0,13.38998400000662
259,NGC4259,184.84253798,5.37639665,12.0,19.0,22.209115200006693,0.0,21.0,30.335196000000266,184.0,50.0,33.13672800001086,5.0,22.0,35.0279400000008
260,NGC4260,184.84269583,6.09880278,12.0,19.0,22.246999200007735,0.0,24.0,23.712667200000155,184.0,50.0,33.704987999988134,6.0,5.0,55.690007999999125
261,NGC4261,184.84673363,5.82491669,12.0,19.0,23.216071200003654,0.0,23.0,17.98000560000027,184.0,50.0,48.24106799995889,5.0,49.0,29.700084000000828
262,NGC4262,184.877425,14.87771667,12.0,19.0,30.58200000000525,0.0,59.0,30.65200080000082,184.0,52.0,38.72999999995727,14.0,52.0,39.780011999999516
263,NGC4263,184.92579583,-12.22555,12.0,19.0,42.1909992000073,-0.0,-48.0,-54.13200000000046,184.0,55.0,32.864987999994355,-12.0,-13.0,-31.9800000000005
264,NGC4264,184.89907917,5.84680278,12.0,19.0,35.77900080000859,0.0,23.0,23.232667200000208,184.0,53.0,56.68501199997536,5.0,50.0,48.490007999999705
265,NGC4265,184.92579583,-12.22555,12.0,19.0,42.1909992000073,-0.0,-48.0,-54.13200000000046,184.0,55.0,32.864987999994355,-12.0,-13.0,-31.9800000000005
266,NGC4266,184.92631667,5.5382,12.0,19.0,42.31600080000945,0.0,22.0,9.168000000000163,184.0,55.0,34.740012000020215,5.0,32.0,17.519999999999243
267,NGC4267,184.93863595,12.79825051,12.0,19.0,45.27262800000557,0.0,51.0,11.580122400000619,184.0,56.0,19.089419999968413,12.0,47.0,53.701836000002885
268,NGC4268,184.9467625,5.28365,12.0,19.0,47.22300000001155,0.0,21.0,8.076000000000363,184.0,56.0,48.34500000001981,5.0,17.0,1.1399999999990484
269,NGC4269,184.95499055,6.01494356,12.0,19.0,49.197732000005914,0.0,24.0,3.5864544000001786,184.0,57.0,17.965979999967203,6.0,0.0,53.79681599999948
270,NGC4270,184.95597917,5.46337222,12.0,19.0,49.43500080001172,0.0,21.0,51.20933280000024,184.0,57.0,21.525012000022343,5.0,27.0,48.139992000000404
271,NGC4271,184.88577295,56.73658211,12.0,19.0,32.58550800000805,3.0,46.0,56.779706400002254,184.0,53.0,8.782619999960843,56.0,44.0,11.695596000001842
272,NGC4272,184.94847083,30.33920556,12.0,19.0,47.63299920000378,2.0,1.0,21.409334400001043,184.0,56.0,54.49498799996718,30.0,20.0,21.14001599999966
273,NGC4273,184.98359583,5.34336667,12.0,19.0,56.06299920000865,0.0,21.0,22.40800080000021,184.0,59.0,0.9449880000465782,5.0,20.0,36.120011999999946
274,NGC4274,184.96110417,29.6147,12.0,19.0,50.66500080000779,1.0,58.0,27.52800000000107,184.0,57.0,39.97501199999533,29.0,36.0,52.91999999999689
275,NGC4275,184.969175,27.62088889,12.0,19.0,52.60200000000722,1.0,50.0,29.013333600001232,184.0,58.0,9.030000000025211,27.0,37.0,15.200003999999296
276,NGC4276,185.03122189,7.69187137,12.0,20.0,7.49325360001265,0.0,30.0,46.0491288000005,185.0,1.0,52.398804000042674,7.0,41.0,30.736932000000934
277,NGC4277,185.01549413,5.34135519,12.0,20.0,3.718591200009058,0.0,21.0,21.925245600000167,185.0,0.0,55.77886800002716,5.0,20.0,28.87868399999931
278,NGC4278,185.02844012,29.28075344,12.0,20.0,6.825628800005745,1.0,57.0,7.380825600001231,185.0,1.0,42.38443199999665,29.0,16.0,50.71238400000567
279,NGC4279,185.10422228,-11.66653623,12.0,20.0,25.013347200007274,-0.0,-46.0,-39.96869520000047,185.0,6.0,15.200207999955637,-11.0,-39.0,-59.530428000000626
280,NGC4280,185.13293,-11.652433,12.0,20.0,31.90320000000426,-0.0,-46.0,-36.58392000000049,185.0,7.0,58.54799999995521,-11.0,-39.0,-8.758800000000946
281,NGC4281,185.08968668,5.38643984,12.0,20.0,21.524803200009757,0.0,21.0,32.745561600000315,185.0,5.0,22.872047999999268,5.0,23.0,11.183424000001523
282,NGC4282,185.1012041,5.57282495,12.0,20.0,24.288984000006053,0.0,22.0,17.477988000000266,185.0,6.0,4.334759999962898,5.0,34.0,22.169820000000584
283,NGC4283,185.08654124,29.31087693,12.0,20.0,20.769897600007425,1.0,57.0,14.610463200001078,185.0,5.0,11.548464000009062,29.0,18.0,39.15694799999699
284,NGC4284,185.05262917,58.09298333,12.0,20.0,12.63100080000541,3.0,52.0,22.315999200004057,185.0,3.0,9.465011999959643,58.0,5.0,34.7399880000097
285,NGC4285,185.16581667,-11.64194722,12.0,20.0,39.796000800005515,-0.0,-46.0,-34.06733280000054,185.0,9.0,56.9400119999932,-11.0,-38.0,-31.009992000001745
286,NGC4286,185.17536574,29.34586777,12.0,20.0,42.08777760000686,1.0,57.0,23.008264800001257,185.0,10.0,31.316663999962202,29.0,20.0,45.12397200000606
287,NGC4287,185.20204095,5.63979668,12.0,20.0,48.48982800000741,0.0,22.0,33.5512032000004,185.0,12.0,7.347419999989597,5.0,38.0,23.268047999999624
288,NGC4288,185.15882917,46.29101944,12.0,20.0,38.11900080000612,3.0,5.0,9.84466560000179,185.0,9.0,31.7850119999639,46.0,17.0,27.669983999998067
289,NGC4289,185.2596,3.72196111,12.0,21.0,2.30400000000742,0.0,14.0,53.270666400000124,185.0,15.0,34.56000000002177,3.0,43.0,19.059996000000154
290,NGC4290,185.19765309,58.09258919,12.0,20.0,47.43674160000495,3.0,52.0,22.22140560000298,185.0,11.0,51.551123999959145,58.0,5.0,33.32108399999356
291,NGC4291,185.07374583,75.37096389,12.0,20.0,17.698999200008103,5.0,1.0,29.031333600003748,185.0,4.0,25.484988000025623,75.0,22.0,15.47000399999547
292,NGC4292,185.31857631,4.59571302,12.0,21.0,16.458314400007055,0.0,18.0,22.97112480000017,185.0,19.0,6.874715999990713,4.0,35.0,44.566871999999336
293,NGC4293,185.3037125,18.3824,12.0,21.0,12.891000000008432,1.0,13.0,31.776000000000764,185.0,18.0,13.364999999960219,18.0,22.0,56.64000000000186
294,NGC4294,185.3241125,11.51110833,12.0,21.0,17.787000000008533,0.0,46.0,2.6659992000006127,185.0,19.0,26.805000000044856,11.0,30.0,39.989988000002796
295,NGC4295,185.29072317,28.16510872,12.0,21.0,9.773560800008028,1.0,52.0,39.62609280000109,185.0,17.0,26.60341200002449,28.0,9.0,54.391391999997154
296,NGC4296,185.36829512,6.65356524,12.0,21.0,28.39082880000788,0.0,26.0,36.855657600000384,185.0,22.0,5.862431999996716,6.0,39.0,12.834863999999584
297,NGC4297,185.36420051,6.67119459,12.0,21.0,27.408122400002952,0.0,26.0,41.08670160000038,185.0,21.0,51.12183599996115,6.0,40.0,16.30052399999954
298,NGC4298,185.3864908,14.60612675,12.0,21.0,32.757792000008266,0.0,58.0,25.470420000000757,185.0,23.0,11.366879999964112,14.0,36.0,22.056299999998572
299,NGC4299,185.418951,11.499929,12.0,21.0,40.54824000000764,0.0,45.0,59.98296000000039,185.0,25.0,8.223599999973885,11.0,29.0,59.744399999999445
300,NGC4300,185.42270603,5.38483448,12.0,21.0,41.4494472000095,0.0,21.0,32.36027520000029,185.0,25.0,21.741708000001836,5.0,23.0,5.404128000001123
301,NGC4301,185.613525,4.56630278,12.0,22.0,27.246000000008337,0.0,18.0,15.912667200000215,185.0,36.0,48.690000000035525,4.0,33.0,58.69000799999981
302,NGC4302,185.4269875,14.59776111,12.0,21.0,42.47700000000961,0.0,58.0,23.46266640000053,185.0,25.0,37.154999999984284,14.0,35.0,51.93999600000154
303,NGC4303,185.47886465,4.47377454,12.0,21.0,54.92751600000517,0.0,17.0,53.705889600000205,185.0,28.0,43.912739999968835,4.0,28.0,25.58834399999988
304,NGC4304,185.55300833,-33.48439444,12.0,22.0,12.72199920001384,-2.0,-13.0,-56.25466560000277,185.0,33.0,10.82998800004134,-33.0,-29.0,-3.8199840000095264
305,NGC4305,185.51502389,12.74092107,12.0,22.0,3.6057336000136786,0.0,50.0,57.82105680000058,185.0,30.0,54.08600400003252,12.0,44.0,27.315852000002252
306,NGC4306,185.51702917,12.78721111,12.0,22.0,4.087000800006564,0.0,51.0,8.930666400000291,185.0,31.0,1.3050120000025345,12.0,47.0,13.959995999997972
307,NGC4307,185.5234375,9.04355278,12.0,22.0,5.625000000009379,0.0,36.0,10.452667200000576,185.0,31.0,24.375,9.0,2.0,36.790008000002246
308,NGC4308,185.48688667,30.07433083,12.0,21.0,56.85280080000737,2.0,0.0,17.839399200001615,185.0,29.0,12.792011999963506,30.0,4.0,27.59098800000345
309,NGC4309,185.55145417,7.14438889,12.0,22.0,12.349000800007133,0.0,28.0,34.65333360000045,185.0,33.0,5.235011999998278,7.0,8.0,39.80000400000037
310,NGC4310,185.60956017,29.20867296,12.0,22.0,26.294440800009795,1.0,56.0,50.08151040000158,185.0,36.0,34.41661200003182,29.0,12.0,31.222656000004463
311,NGC4311,185.60956017,29.20867296,12.0,22.0,26.294440800009795,1.0,56.0,50.08151040000158,185.0,36.0,34.41661200003182,29.0,12.0,31.222656000004463
312,NGC4312,185.6306625,15.53791944,12.0,22.0,31.359000000009303,1.0,2.0,9.100665600000752,185.0,37.0,50.384999999998854,15.0,32.0,16.509983999998497
313,NGC4313,185.66049227,11.80087873,12.0,22.0,38.51814480000783,0.0,47.0,12.210895200001062,185.0,39.0,37.772171999970396,11.0,48.0,3.1634280000031367
314,NGC4314,185.63324167,29.89530278,12.0,22.0,31.978000800009028,1.0,59.0,34.87266720000164,185.0,37.0,59.67001199996275,29.0,53.0,43.09000800000547
315,NGC4315,185.664131,9.28593,12.0,22.0,39.3914400000088,0.0,37.0,8.623200000000537,185.0,39.0,50.871599999991304,9.0,17.0,9.348000000001662
316,NGC4316,185.67592083,9.33281111,12.0,22.0,42.22099920000446,0.0,37.0,19.874666400000365,185.0,40.0,33.314987999983714,9.0,19.0,58.11999599999908
317,NGC4317,185.67492,31.037869,12.0,22.0,41.98080000000559,2.0,4.0,9.088560000001102,185.0,40.0,29.711999999949512,31.0,2.0,16.328400000002148
318,NGC4318,185.68042083,8.19836667,12.0,22.0,43.300999200008334,0.0,32.0,47.608000800000525,185.0,40.0,49.51498800000991,8.0,11.0,54.12001200000148
319,NGC4319,185.43269167,75.322625,12.0,21.0,43.84600080000865,5.0,1.0,17.430000000002863,185.0,25.0,57.69001199998911,75.0,19.0,21.450000000007776
320,NGC4320,185.74051091,10.54831734,12.0,22.0,57.722618400011356,0.0,42.0,11.596161600000556,185.0,44.0,25.839276000042446,10.0,32.0,53.94242400000195
321,NGC4321,185.72888285,15.82230397,12.0,22.0,54.931884000005056,1.0,3.0,17.352952800000825,185.0,43.0,43.97825999996712,15.0,49.0,20.294292000000382
322,NGC4322,185.75718578,15.90556066,12.0,23.0,1.7245872000022189,1.0,3.0,37.33455840000077,185.0,45.0,25.86880799995015,15.0,54.0,20.01837600000286
323,NGC4323,185.75718578,15.90556066,12.0,23.0,1.7245872000022189,1.0,3.0,37.33455840000077,185.0,45.0,25.86880799995015,15.0,54.0,20.01837600000286
324,NGC4324,185.77573054,5.25034196,12.0,23.0,6.175329600008865,0.0,21.0,0.08207040000023369,185.0,46.0,32.62994400004345,5.0,15.0,1.231056000000308
325,NGC4325,185.77776,10.621235,12.0,23.0,6.662400000008688,0.0,42.0,29.09640000000053,185.0,46.0,39.93600000000242,10.0,37.0,16.446000000001533
